y,x1,lnx2,lnx3,ln|x4|,ln|x5|,x6,x7
1377200,2890,22.3672280314262,21.8251125657223,16.2539718239355,19.1477518365613,0.0064,0.0144
3781400,2896,22.8246981107239,22.0004345669236,17.5432235079649,19.6359631013366,0.0144,0.0333
1733800,548,21.2686385844502,19.7271700778859,18.43958199886,18.5819998641217,0.0742,0.2516
4547000,17544,26.2101971222445,25.3985681809694,23.316413078155,23.5858536578552,0.1914,1.9809
567600,1024,21.4686558434401,19.6389015132268,-19.7077260912786,18.455060996146,-0.2369,-0.9394
839800,258,20.9679283643049,19.3099235641987,16.0926709562362,17.9577838392915,0.0081,0.0104
2728600,2152,22.3260884378196,21.2190637336708,-19.6834583116458,19.3369429922609,-0.1482,-0.2345
2432100,4025,22.6629511192316,21.9019695983883,19.6576111084842,20.0870384087335,0.0633,0.3052
1400000,2810,22.7398816575249,22.6622619540281,20.1837749820008,20.6838139387591,0.1031,0.1753
1157100,30,20.4342925253374,17.488840753257,16.1573589555123,17.5675211675599,0.1722,0.055
1970400,793,21.9764662525507,18.4615329078735,22.3183618377173,18.0735075354963,2.3327,1.3884
1773000,326,21.5418070728069,19.9127420766557,17.5212656569966,18.896416077428,0.0211,0.0474
2276600,1493,23.0790679151279,22.8782129623838,-21.3193543726144,-21.2092960924542,-0.4479,-0.5869
1798400,142,21.9764585418547,19.924971713898,-17.8924313024279,-17.3962614085198,-0.1038,-0.7759
5740000,2822,23.4027938651994,23.3219741494691,17.9922213092545,17.4062110836466,0.01,0.0102
4250000,1317,23.3479216805457,22.5077935619545,-21.6889708083097,20.6124184665163,-0.6086,-0.4486
2968100,4612,23.2455941688393,22.8186571027338,21.2464297720929,21.1532934410241,0.2059,1.778
1320000,2863,22.4298277266774,21.0202931222737,-20.5461770124257,19.1014518352302,-0.3998,-0.8809
17052700,6618,22.7352900173046,22.7804014938746,20.6244274298127,20.5347662701885,0.1797,0.6907
2785200,2468,22.1989183405537,21.4722773974833,16.8511160211855,-19.107852465313,0.0153,0.0182
1750700,1517,21.5609674657271,21.0174051851787,16.5117281820923,18.6699258905014,0.0128,0.0436
2203200,1524,21.105563554601,20.0213016675467,-19.7832502321289,18.1598470796686,-0.6168,-0.7051
2111300,453,21.2037908957196,20.3813059792714,17.8941562463537,-19.2669274418046,0.0445,0.0604
3199000,2044,22.0997533140937,21.122016850602,19.1567031902996,19.3637277648687,0.0605,0.1419
6228400,1191,21.9886917239088,21.1571170887257,19.3067920015427,18.4341931085705,0.0806,0.1601
2904200,2897,22.1425662455062,21.6080860468018,19.5328856332397,19.7408701816603,0.1081,0.5221
7076600,2455,22.0785346211706,21.1267845339382,18.9525926051873,20.0205666201994,0.0604,0.1511
2125000,1237,22.5702985839961,21.3727616966207,18.4977143146804,19.9467150819453,0.0373,0.143
1636100,1319,22.2782121808381,21.7567737992838,18.9033530706703,19.9658383542595,0.0467,0.3276
3377600,928,21.9281393436182,21.094483201696,18.7173006308256,19.5494821829794,0.067,0.1485
1894900,1671,21.1222075922325,20.6410233657587,17.2842804588461,18.858858679855,0.0953,0.0621
1445900,2140,21.9684003501289,21.4605180020997,18.5782537050889,19.772595741021,0.0422,0.0657
6577100,2512,22.5256714121526,22.0987680360546,18.3465074968529,19.4293759818465,0.0283,0.1497
2402400,549,20.9337689214617,19.5203380316854,17.30797538677,18.8547800634398,0.0384,0.1264
2013900,4152,21.9258826720645,20.7346801152895,-20.924902620536,-15.6322002278166,-0.5349,-1.5701
3277900,2483,23.4143912238687,22.8151129964622,20.8230500946392,19.2866467727924,0.1604,0.6211
2200000,6463,24.647077839505,24.0359791921661,21.3716542405535,21.8539953631317,0.0991,0.4111
3992000,3882,22.6136921438562,22.776895814966,19.3672081431394,19.0625840358516,0.0721,0.351
7473300,2107,23.0659625616041,22.4014209628327,20.2356049288867,20.5636547179141,0.1648,0.8307
981200,1075,22.2914557220983,20.6234174659342,17.4773295419245,18.4073191270053,0.0468,0.0486
1111000,4281,22.0904145353879,21.703644966394,18.6044864338757,18.6311446279305,0.0547,0.24
2039800,3648,22.6596931583923,22.5676161274055,19.1689979856469,19.728435116253,0.052,0.1707
2092000,2998,22.5312958582217,22.0560690235984,19.5216995312452,20.8662055671924,0.0723,0.4187
2465100,10140,23.0484886186818,22.9374913092022,20.043621229303,20.7216797314158,0.144,0.5017
3259700,2884,22.3920279115884,22.1069568423371,19.6939642199894,-17.2848861182301,0.0772,0.2812
1588000,15190,23.5087283203743,23.3223137818679,20.4989808338239,18.8852885490117,0.1337,1.5258
3333100,2096,23.0844893575724,22.4571810068235,18.9465207370532,-19.1528458939895,0.0413,0.0937
2845300,4905,22.7780170610146,22.5590010752563,20.2320266870027,20.9111338068314,0.1503,0.8228
1029300,1648,23.1887619458432,21.698348906256,19.5489230227488,19.2383334400268,0.0394,0.2484
973300,927,21.9790825285112,20.1697447988456,19.0166590429516,18.8270392827658,0.0563,0.2176
1822800,4783,22.5330862864761,22.3628939564984,-20.7897999779968,19.4895138379983,-0.5994,-0.9475
4214300,3154,22.5408537293511,22.1267224300332,19.3181089196969,19.7028027430858,0.0802,0.355
2902200,1336,21.6200798891383,21.2346552601456,-18.8101985385145,19.5752887526884,-0.0715,-0.1153
1528200,1978,22.3448912120664,21.541852831526,19.7288756234947,20.0251778958861,0.1015,0.451
1202400,460,20.4412437241671,19.7199811002045,15.8413654736333,17.734437274246,0.0113,0.0248
1267000,897,20.9757101593354,19.9596476930383,19.7909074233476,18.296868369999,0.3598,1.1311
3672000,1204,22.1250540743362,20.8503608259454,-18.9874075409124,-18.7969419364359,-0.0779,-0.1286
6734900,4062,23.0807492110338,23.390473424188,21.8337511354732,21.7975640204699,0.5005,1.4372
3072900,4603,22.666169269945,22.388952514591,20.5064110689792,20.2071837917044,0.1913,1.5879
10950300,1681,23.1060285474474,21.5195535244063,20.7632153953313,20.685892065933,0.1093,0.6682
1541000,1693,22.0448188869976,21.2171339222482,18.6449608711195,19.3711656539003,0.0617,0.2248
903800,630,21.9250308721166,21.384309898276,18.3621486885222,17.533938751405,0.0394,0.1818
2382000,2647,22.4019388657475,21.3749616422436,17.1487438398438,-17.1782219994747,0.0093,0.0264
3540000,3677,23.5664282764671,23.4448842922946,20.4930846756335,22.2176336243742,0.0691,0.2945
2970000,2897,24.1373101862844,22.7661047980009,-21.0611089126383,17.7104429739188,-0.4542,-1.6126
1675900,1744,21.7514910704729,20.5519909290847,18.3110332734204,19.1312501072186,0.042,0.2708
2530000,9798,23.0534735070744,23.6424870484512,20.7895269928308,20.7680608837372,0.1823,1.0913
3226600,1622,22.0808689556707,21.3790450490112,20.0986885912136,20.3994271289794,0.1664,0.9993
2162300,933,19.7833086338293,19.3556405801046,-18.8562385559583,-16.3361689711468,-0.7857,-1.0719
17576400,2111,22.1180969419071,21.7035203384101,-19.5631622335758,17.227876691929,-0.2082,-0.3066
1303500,2117,21.4156791459535,20.4790601561325,15.1470668693866,17.2122900568041,0.0026,0.0097
5654200,13166,23.1090903786579,22.8458665216101,20.92539528416,20.8587126669751,0.1848,1.3416
4205600,1854,23.1175975238902,22.1398189691487,19.1753139732646,19.6085710327502,0.0436,0.1967
1812800,947,22.1400289641748,21.6434376911402,-19.3679137647254,18.5346917978215,-0.0868,-0.4884
2130100,81,20.7603403430576,18.3272533116661,17.0571181614634,16.6571453145278,0.0306,0.0413
984200,1089,21.0220269011111,21.1392960349179,18.2940942650896,13.3705365459799,0.091,0.5337
1500000,1875,21.3190724740525,21.1890033363432,17.9487162844148,18.7008492251402,0.0434,0.0631
1932600,4709,22.3551077966282,21.573270532462,18.9057618556011,19.4237356567491,0.0607,0.3266
1575900,1923,21.6042522307482,21.2893116329491,17.1825799737003,18.9445401600519,0.0168,0.0639
3435000,769,21.617295885551,19.4389156657353,-19.104672189142,16.7338324673116,-0.0905,-0.8649
6020800,1928,22.5501345472902,21.8223365768264,21.4878430678374,19.629634998726,0.3916,4.1655
6071400,6863,23.3814446417549,22.5330650837516,18.372526060967,20.3491052709374,0.0152,0.0518
1592000,1263,22.2097344056868,22.5547540526288,17.9695116321239,17.6125989632141,0.0305,0.1088
1800000,1591,23.0473969409763,22.3448919222953,20.3955136083009,20.8923385854115,0.0867,0.6232
1975500,684,22.818763605427,21.4038762989211,-19.4732199900655,18.4522467038057,-0.0872,-0.2504
3372300,1364,21.5339956537108,20.5242439368771,-18.8652204402432,17.9713257192788,-0.1122,-0.2379
2200000,3441,22.6858226758351,22.5458678479548,19.416797000299,21.1354566979392,0.0574,0.2341
922900,9219,24.1665706050442,24.0266255910558,20.2525448432083,19.7141444637052,0.0596,0.4151
1856300,3303,22.0247509742574,21.6483366911319,17.9971282306153,18.5432836016715,0.0327,0.1365
581600,666,20.7122308077142,19.5771264130859,-20.058509580205,18.1649596093449,-0.6624,-1.6894
1761700,1116,21.1072564051239,20.2205074337771,-20.6315436470918,-19.1375765623328,-1.1854,-3.2201
1325500,3701,22.1798978710416,21.7999558616896,18.1552184984132,19.2049198422184,0.0389,0.1094
22380000,224280,26.0266569154221,25.7769458758223,22.5173497691825,24.5386164311542,0.0933,2.2044
2351700,12890,22.6651890958898,22.3899306858405,20.730180365272,-18.665987447272,0.1743,1.2587
3178900,5966,22.5962961731638,21.7893753226371,17.692520950648,19.3667776130316,0.015,0.0421
2088300,4409,22.6689119707213,22.0224342291849,20.3927062842714,20.7172550563347,0.1452,1.281
1997800,2630,21.6407719168419,21.4363242885771,-19.69717826859,19.5533946082356,-0.2581,-0.6541
4466700,76729,24.1038268417891,24.0605484314436,21.54223344919,21.6274150376385,0.1565,1.285
4791400,10038,24.2720618794591,23.3739704916755,21.5682447090819,21.8612788296486,0.147,1.1456
4554200,7250,24.4785609846191,23.430179727611,21.8127135905021,21.8781484485637,0.0993,0.3989
3512300,16912,23.1649463634349,22.8960246280293,20.9179528426371,21.184589865723,0.1362,1.0093
4800000,1655,22.0807384608626,21.6640133516306,20.8490886877101,20.080402219547,0.5364,2.8209
2230600,1321,21.1649337556804,20.5836132116424,18.4740285274262,17.8957442895494,0.097,0.2566
5051700,45066,23.3918022171675,23.1394022953667,21.5580565650083,22.3089168923612,0.539,22.1981
4161600,2890,21.8742538723438,21.0389441996724,18.8985613443684,18.8518040450273,0.0698,0.2503
3315000,1610,22.9842820870192,21.8273024131047,17.2007714703208,20.1859093396098,0.0072,0.0066
7024800,1688,22.5674970480362,21.7935712884788,19.7996919496421,20.1272381651856,0.0938,0.257
2122400,5013,22.3629544854816,21.7798181184512,18.7266665360464,19.7537801795192,0.0378,0.3069
3698600,2064,21.4683726975874,20.7865566020351,16.0977745529594,17.1584153422552,0.0061,0.0105
4785300,11448,22.9162966292276,22.6761740639021,19.9082665873057,20.387248824343,0.0935,0.7155
3826600,4153,21.4605590066559,21.1233422323,-17.2992320506859,19.4823855641485,-0.0404,-0.0789
2712000,4040,22.9563007668082,21.8293107260884,19.683895402974,19.3213652377647,0.1285,0.4767
1491000,1480,22.8425998743247,21.7700123191381,18.6655746082772,19.5506468909721,0.0428,0.0846
1672700,585,21.2828172290313,17.7016915452135,-20.5138404126114,16.5019341405092,-0.886,-1.4802
1294800,283,21.5303945642422,19.0189526923595,-20.9465449914261,-19.5024263845661,-0.577,-0.6776
1895700,647,22.5724722446793,22.0487168075011,18.9803997110789,-18.1803422340367,0.0624,0.4627
2265100,488,21.9969734827567,19.6916002697754,-20.1634166771694,-18.0795180467193,-0.3138,-0.6911
2460700,397,21.0163377531614,18.5547311629344,-19.5096612797213,17.9951793691645,-0.3411,-0.3537
1783800,804,22.1229309180503,21.3126391726593,18.7598676447506,19.3024076596193,0.0595,0.8774
17990000,5665,23.4645528753387,23.048078768084,21.1315851920401,22.0295829411606,0.1345,0.7478
2353000,1335,22.8805219831085,20.2715106298062,18.9068535777606,16.2732115616575,0.0207,0.0755
6069800,2003,22.3627807699024,21.9772870540007,20.6755161760981,20.6905869646522,0.273,1.5465
3606000,699,22.7687693083023,21.5004332276664,18.2235496045199,-20.7368489576762,0.0277,0.1077
1637700,138,19.7531076680257,18.5029367474632,-16.5428434917638,-16.8353752974997,-0.4753,-0.0371
2349700,1247,23.2425608479107,21.5150443484324,-19.9880524021377,17.4401068130099,-0.1798,-0.406
1285400,2517,21.9496441070172,21.1732141956966,-17.7537892177962,17.1908065490833,-0.0283,-0.0771
1553100,1477,21.821119527932,20.9594914544007,18.8994516955379,20.4791652222781,0.0805,0.2584
1235300,509,20.2569260512373,18.9503287712816,-17.3021276740693,16.0306405282554,-0.0705,-0.2178
2911500,1318,20.7423489630421,20.2542717817812,17.9328635960647,18.6206579004811,0.0807,0.1337
4798000,5723,22.7148344752029,21.7898058527222,19.9635002497966,20.2030925500579,0.0782,0.6669
1533000,2807,22.3958804283619,22.006087894921,19.0283180249229,19.8848852882232,0.063,0.2522
2318600,2414,22.6998658057291,22.7778729532848,19.6971342822829,20.0383355443487,0.1052,0.8481
1919800,3484,22.2116992150419,20.7187025850213,17.6266049558608,-17.9715671110733,0.0125,0.0298
1202400,3910,22.0989178089258,21.1005908980926,-19.0603862859799,18.688393337346,-0.088,-0.2813
1125200,2510,22.5546104255407,23.5577192410185,-21.9400044012818,-18.9624330498883,-2.7928,-2.1669
5176300,6746,22.744851906258,22.6743483686802,20.4604015942987,20.7869296538824,0.1636,0.6224
5861700,798,21.7491743556565,21.7575257129995,-20.8029725644003,18.5572729163452,-0.7745,-1.6162
1687200,1932,22.0936842076175,21.9398649126751,19.24794987403,19.3079108894852,0.0761,0.4029
1045100,2019,21.7024269085432,20.4538752579232,-18.6425725623357,-18.1821396326732,-0.056,-0.2774
7855000,339,22.0397266870865,21.4795218863936,-19.7291685779926,18.360123733644,-0.6648,-0.6609
5110800,3271,24.1995888584396,23.1002668548615,21.2286524884265,-20.0684642704445,0.1215,1.3526
7093100,20535,22.229616077717,22.18419640023,19.6514576351712,20.1883345763053,0.1104,0.6433
2074300,1520,21.8637229435797,21.4520931202289,18.9874470531813,19.4437388182753,0.0689,0.153
2395400,1419,21.814352598038,20.5235163191898,19.0713438394846,18.8165655705627,0.081,0.1855
2209500,218,20.7485245101333,20.9606955636803,-18.5905768887186,17.779819736253,-0.3696,-0.2315
2817800,3766,22.3320174942213,21.9261178858586,20.2144459901475,19.1443941617421,0.2106,0.5595
6949100,1948,22.2147212542734,22.1487367962658,18.5662694581949,18.9642522800741,0.0532,0.1323
1393400,2622,20.7975594227886,20.8888615076754,17.6427556370123,19.035525139258,0.0881,0.1276
1654500,630,20.9050936235226,20.0537363056742,15.8057834410312,-18.9634753130168,0.0096,0.0103
2852000,1070,21.8682450708097,21.2876716637576,15.7470572417119,17.2739796680275,0.0031,0.0204
1164300,1941,21.8991007089437,20.9161935632137,18.8277431143577,19.3013050448534,0.0673,0.2484
3730800,655,22.1377681900272,19.5870211690226,-18.7020228947303,15.067409799269,-0.0534,-0.2215
2712200,2221,21.272263926787,20.9343033705969,17.9578435857798,17.6806488971282,0.0908,0.2295
1279200,4987,22.0718907977254,22.0989420586995,19.494850578018,19.8338504314429,0.1141,0.8745
2468800,6734,22.3631156225254,22.0461085823476,18.53873938296,20.5030048758615,0.0355,0.075
1120000,1832,22.6854912382384,21.6560122042696,-19.203076886374,-17.6456513608685,-0.0549,-0.1218
2765000,2945,22.4092990373075,21.7804614122077,19.514574937393,18.9621468761998,0.1092,0.7464
1619000,912,22.8073382282741,19.9034902430773,-20.6066581568165,-19.8796904019824,-0.1547,-0.3505
2519700,930,22.1521533038395,22.2201535142,19.2546591395768,19.4753042797305,0.0722,0.3052
365200,398,20.6262597209159,19.485920239679,15.4676359845543,16.8581683912499,0.0067,0.0226
2631600,10037,22.9439335412575,22.8449444069062,-18.4233173913407,21.589396036153,-0.0303,-0.0925
2100000,979,21.9252041529538,21.3818917048219,19.1841233375902,-18.6250883416988,0.0913,0.8498
6239200,2580,24.1674945957249,21.5144400746502,-19.7193430553324,22.179641723877,-0.0324,-0.1894
1684700,1177,21.8531135746436,20.5450615383245,-18.4102740413755,-19.3318703923546,-0.0452,-0.1746
4962400,4978,23.0673914004892,21.9217298590977,19.6251369278915,20.6970678925762,0.0621,0.3793
3575600,2248,21.8511370860083,21.1020039429678,18.5630649714784,19.00430593771,0.0538,0.3951
2886300,2000,22.7238273341969,21.9526073809309,20.0644683300352,20.1656572803112,0.1042,0.6451
4215900,3775,21.4032238453228,21.2704445760054,17.1516933524763,17.5076784118602,0.0258,0.039
5116700,1150,21.5019184050692,21.2947072927057,20.1136557361289,20.26731134314,0.319,0.8414
4113400,8833,22.368786540014,21.9867507433133,20.7795203290055,19.9865871239858,0.4701,0.5798
3430000,930,22.5250519012515,22.7569717061636,-20.7916478983669,-18.5959748627943,-0.2725,-1.0626
4550000,2440,21.9523249729588,21.1181288406951,17.244490740468,18.4504108532676,0.0175,0.0545
1620000,3596,21.2975529608354,20.8080428653156,18.787280150182,19.0155086079388,0.1077,0.4122
1628300,2103,21.9402142509553,21.3191523678188,18.7513725339363,19.3687800201403,0.0795,0.2191
1831300,1522,21.4744078477348,20.6346684405691,15.7303859819682,18.4957076038209,0.0051,0.0065
3697300,1368,21.7737963358527,21.1260401395758,19.8981607488191,19.844661675275,0.1909,0.6482
543200,630,20.7691545937871,19.2997582724875,-16.5643690459728,16.5382529391324,-0.0179,-0.046
3120000,1150,21.6751983261064,21.6977398264917,-18.7137092905807,-17.2473941132657,-0.1433,-0.1867
1633100,413,20.6263996920971,19.4118628321604,-18.1969069783448,-16.1670620329338,-0.1336,-0.1974
1650100,1903,21.6277419158705,21.0801154928731,-19.5118708706628,19.137908384312,-0.3815,-0.5385
3780600,2386,21.8307533419702,21.6137787704538,19.4717509718658,18.6463744354533,0.1157,0.5579
3274100,3174,21.7478254398263,21.6325618618472,17.0911240875645,17.3632460175588,0.0187,0.0757
1556000,16632,22.5349560710564,22.9264040422219,20.0395103694794,20.0193609371438,0.1465,0.3711
1378400,1250,22.244268122689,21.3264406570651,19.9679047974627,18.8059871890111,0.173,0.4595
1344000,3078,21.7631993277504,20.7136911230376,-20.6672270838911,19.0674817859552,-0.4228,-1.0395
1488900,496,20.8062232473992,19.8534599448078,-19.1505438557206,19.1003080085907,-0.2338,-0.4912
6200000,4188,23.4375326870484,23.0804350121414,20.3807288987435,20.3997480746134,0.1045,0.2938
3248800,1717,21.0255479477264,21.1968576509818,18.0710571400642,18.5980024337168,0.0838,0.1466
1993600,1680,21.4044650893578,20.8205081673904,17.3593908512346,18.3767786318824,0.026,0.0438
12395500,28786,23.2485756061948,23.3028042434724,20.8679570072397,21.6435327424864,0.1894,1.3979
9149500,2975,21.9052831579615,21.8273840144552,19.7436817656274,20.2666282038052,0.1842,0.4785
584400,3089,21.9344461623922,21.188372614435,-21.2270015241979,18.9922387150263,-2.3378,-1.826
3978400,2972,21.6981187571903,21.0839123176052,17.7346688418396,18.7066318583603,0.0342,0.1074
3219900,2933,22.516768624327,22.1388875161267,20.0310115714791,20.2651238854986,0.1415,0.9164
4520700,775,21.7337418814972,22.0996478008756,-20.859905336096,-18.1578389485051,-0.573,-1.9725
3418800,6465,21.8747819966458,21.9606730171641,19.1963480086915,19.1525105620635,0.2125,0.5177
17907100,121995,25.5324151601188,24.7535529286693,24.1368781624846,23.8668037543508,0.4595,8.0798
817400,1451,20.4147981983819,19.7361614046767,16.5459303040414,17.9215518799299,0.0302,0.1112
2517000,486,22.0176763082691,20.9098647603425,19.219614773902,-19.0220496790183,0.1133,0.1006
1850000,2272,23.698313966617,22.6180758486784,-19.9293458193311,20.2949480769506,-0.0933,-0.2957
2227600,808,21.4060221682656,20.4454713317544,18.1699975084988,18.3717990307324,0.0587,0.5921
854500,1843,21.0743780141739,20.590213615284,17.7639651029148,18.8842873208695,0.0593,0.2978
2947900,1647,23.0565385133775,22.0832625228766,-21.70407955429,-17.8377074031177,-1.1401,-2.7779
2251900,2211,21.8209845896401,21.5848069924839,17.324250067437,19.4554307009131,0.0176,0.1904
2000000,1201,21.1217481126888,20.8087211910309,17.0691602885767,17.9130809823271,0.0406,0.1347
3325600,2844,21.9284468332094,21.2564220908327,19.6282532996719,19.5165969195718,0.12,0.429
2404800,1321,21.0229574812491,20.3978384058837,-15.6777597158893,18.9584341515732,-0.0063,-0.0251
1720900,5855,22.8693651681753,23.9055456740619,20.6974469018907,21.004693453115,0.2637,0.9785
2156900,30129,22.9563192084199,23.2614197081762,20.4864873140309,20.7560804759324,0.1365,1.3256
1703700,1228,21.536910585701,20.2654993266123,17.5955204995803,18.9453256390943,0.0406,0.2153
1866400,1028,20.9770118852051,20.5102308279173,17.8308070371125,18.5027646540924,0.0552,0.1718
900000,661,21.9955748192861,21.46970195122,17.1642411868304,18.735406190155,0.0231,0.1111
1310700,2602,22.374020717559,21.6580343238453,18.0237058830265,18.743147978109,0.0221,0.1745
3804000,4245,22.369945021176,22.202150294865,19.8788540070905,20.6216042583781,0.1708,1.1538
1687800,2255,21.1895127391023,21.1561043126489,18.4417489078643,18.2353612360705,0.1116,0.6694
2105000,5621,22.3551192627755,21.9650800422272,20.245131225154,20.8801559139367,0.1828,1.0615
2215000,1081,22.3165635406562,20.9667685841967,18.9584269867215,19.2633822490212,0.054,0.5588
15883100,11561,23.8792470481006,22.5630980093986,-22.6462508427877,19.9937085707964,-0.6654,-3.0669
2322600,606,21.6953773307919,21.1382293747201,-21.1787729417166,-17.4412429040763,-1.7454,-3.473
1835200,1012,21.7315093590219,21.4235199783115,17.3795102210429,18.6429956032762,0.0273,0.0943
1490400,3085,22.3079208988061,21.6591669649552,18.251945537969,18.7635570546469,0.0481,0.1955
1000000,2438,22.9255081867209,22.1279932557315,18.7168468838332,19.1791351260144,0.0456,0.3089
2230600,19022,24.149976230242,23.5786611591578,19.530564239973,21.1059044594829,0.0242,0.2044
566600,5351,22.4211506349071,21.8827601869462,19.6948736873882,20.1300719267436,0.077,0.6233
2124800,2507,22.4610655811147,21.6436149467928,18.8364734215192,19.5860816830049,0.0763,0.1804
2030300,1453,21.280775452228,20.8717231807986,18.9534856252001,19.1593757585295,0.1329,0.3954
1458600,421,20.5510005147164,19.3529500070888,15.8637515826636,-15.7290345351472,0.011,0.0194
1572000,666,22.1345725779988,20.7472485924967,18.081480017546,19.2013917443648,0.0408,0.4609
800000,785,21.6555935578155,21.5950778639184,18.8795037568991,18.8858037116227,0.0818,0.4214
4878000,1602,22.0603960555596,22.053700946147,20.4021907038603,20.1792004559877,0.2391,0.7815
2320000,1475,22.4025119250226,22.3273145019369,19.3662681245632,20.1236097551748,0.0629,0.6538
1695900,1880,21.7641680979366,21.4807579060374,19.3919711145763,19.9759933469747,0.1291,0.894
1546400,980,21.8830793926403,20.4259775195535,-16.1931906196564,17.4723078199672,-0.004,-0.0268
431400,980,21.0178536820165,20.3728914018515,18.2751694989347,18.6099621980401,0.12,0.9825
1649500,20546,25.1866507708946,25.0996472310674,20.8662733406024,20.3967534812833,0.1572,0.9505
2210900,917,20.8210697492772,19.5621294382596,17.2939021075987,18.2467275888469,0.0327,0.0915
4849900,6326,21.6836311782708,21.5873604950587,19.2648403889315,19.8177512914218,0.1123,0.5656
1820100,4002,22.0956856977057,21.6038105864873,14.9008543346335,18.0837752614937,0.0016,0.0051
1190000,521,20.7224192310467,19.6860529192732,16.8189754833559,16.6685680376824,0.0267,0.1344
1478800,1794,22.4209833474627,22.6947455701366,20.42531983565,18.8258662941212,0.2309,2.7367
2516700,370,22.5315484600805,21.9034923323471,18.0310073206424,16.2084113892778,0.0467,0.1814
959600,922,21.6062126407171,19.9806545883228,-20.9649108130854,-15.7186181169977,-4.1933,-1.163
1292200,422,20.860079025478,20.3106244014721,16.7666961631713,17.6693827043004,0.0271,0.0912
7648500,5198,22.4428029731248,21.1174532513964,19.059878375349,19.7799090961825,0.0694,0.5153
9748800,3882,22.6693414808696,21.9158025335744,-19.4133882631427,19.4261373099591,-0.0469,-0.2935
1906800,1540,21.287891784275,20.660679351246,17.2359362984673,18.4257027707394,0.0279,0.0901
1534100,1407,22.4085657804336,21.6476056040691,18.8617144673643,17.5426548798549,0.0615,0.3031
756300,648,21.8372596636744,20.3992013269166,-19.5780402731492,19.0973519109679,-0.156,-0.5914
847300,711,21.1812958439213,20.7040058464481,18.4602991010156,17.9428423575541,0.1698,1.1676
1410000,735,20.5972209221372,19.7940909169173,-17.0010446247879,17.5012638186236,-0.0391,-0.1832
1837900,750,20.5007064401932,19.962883913521,-18.0306439939299,-17.0420765963951,-0.1224,-0.4657
1488000,950,22.0630293707265,21.4697512080309,-20.1644048723502,-18.2407939399408,-0.401,-2.5416
3179000,3910,21.3872140618129,20.9700404826662,19.143572635928,18.7941924980355,0.1411,0.432
1153400,3199,22.6250913230439,21.4218686861552,18.3541700669131,18.4056699047162,0.0355,0.2477
1196100,1916,21.6620366351718,21.3008899875821,17.6740906290256,16.8069056846797,0.03,0.15
4414200,5163,22.8556417226472,23.466121792776,19.4057842198702,18.1622033043649,0.1113,0.6893
1363600,406,22.1882827137143,21.5427755772151,-17.0738970766296,-19.6481506394249,-0.0256,-0.1884
2145000,2843,21.4601848110102,20.9733984928749,18.5546616071748,18.2847945591511,0.0679,0.2732
2162100,13083,22.6342025402518,22.6308850917097,20.5827947106162,20.0316569762455,0.2114,2.7025
1675200,2588,21.8749200083164,21.1350198890323,18.1496396616407,18.2285072828888,0.0364,0.2257
3527100,6239,22.7673003511731,22.5308897261538,19.6520780817917,-17.2936065612219,0.0788,0.2335
1084500,1033,20.8937971845702,20.288924580139,16.3884382170444,17.8492628586693,0.0204,0.0655
1806000,1982,21.6053888373236,21.2185386504417,17.5548779073815,17.5143994357398,0.0265,0.1667
18165878.04,3322,24.4279308253623,21.3836569810551,20.5943774796802,-19.0642371635182,0.0609,0.2092
794800,6530,22.91672702898,22.4526247945795,20.1491125008513,17.0990088581958,0.1325,1.4481
2167700,186,20.6641208614058,20.8467625296432,17.1836849415646,-15.7424243038945,0.0589,0.3887
1430000,729,21.0516166753668,20.4978631845087,19.0801485169711,18.69693197893,0.1645,1.2632
2468000,324,20.3474567282541,20.1157751065455,18.336242834063,18.4120322084508,0.1578,0.8482
1927400,3429,21.7567142707245,22.2071889286918,20.1730540854176,20.1058963724473,0.326,1.5243
732500,414,20.8249077887165,19.6939852927853,-17.1897819873051,15.3640152120836,-0.0534,-0.2009
1330800,608,21.2944468900645,19.9028944355566,-19.5350847608606,18.8182624054591,-0.2883,-1.7264
798100,407,20.486019166036,20.0033094423679,17.2865459402467,17.3061076298796,0.0534,0.1197
5375000,983,21.3984672159701,21.0133659626446,18.7695422140922,-17.9098223999844,0.1083,0.6859
3065500,1299,21.2477814792108,20.9924437378512,19.3556946530005,19.7743931836204,0.2117,1.2684
1656300,5040,23.7472081806213,22.1779213074926,20.88508656454,20.7769772179351,0.1014,1.3261
1752500,293,20.1080142465844,20.0153362182618,18.1824881925868,17.7751108532795,0.2063,0.6567
4502000,5455,22.7624040284461,22.1975057343143,19.9141304813312,20.0816983881869,0.1024,0.5045
837000,423,20.1417453836485,18.828974690455,-17.7521921814538,17.508357443404,-0.1263,-0.5125
1821700,699,20.6353217610811,19.5820370943346,17.5903492702432,17.954056320514,0.057,0.2959
4440000,758,22.6215002236943,21.0066384589912,20.4784005026926,19.1252970777567,0.1364,1.0413
2499100,4121,22.7114655646687,22.4427142439033,19.3720734793435,-19.526485619738,0.0749,0.3589
3111800,3768,21.9585304642287,21.3759287603631,18.2425945228485,19.0909409488904,0.0582,0.2915
1032300,2481,21.1531278628226,21.1183395245939,18.1759610103928,17.4351964578665,0.0837,0.4266
1850200,936,20.9231668574147,20.9493778324195,18.5340445069477,18.6413119549409,0.1305,0.7622
1459400,440,20.6268512169084,20.2167961515408,17.5313036758196,18.4378887286611,0.0598,0.2143
